	pmcid	question	relevancy
0	3342550	5	0
0	3343682	5	0
0	3344685	5	0
0	3345529	5	0
0	3347843	5	2
0	3348008	5	0
0	3348722	5	0
0	3349853	5	0
0	3349957	5	0
0	3349988	5	0
0	3350022	5	0
0	3350064	5	0
0	3350126	5	0
0	3350135	5	0
0	3350497	5	0
0	3351966	5	0
0	3351968	5	0
0	3354357	5	0
0	3354434	5	0
0	3354466	5	0
0	3354470	5	0
0	3354493	5	0
0	3355033	5	0
0	3355351	5	2
0	3355653	5	0
0	3357009	5	2
0	3357508	5	0
0	3357550	5	0
0	3358189	5	0
0	3361213	5	0
0	3362033	5	0
0	3362303	5	0
0	3368213	5	0
0	3368485	5	1
0	3369412	5	0
0	3371490	5	0
0	3371497	5	0
0	3371944	5	0
0	3373200	5	0
0	3373988	5	1
0	3377429	5	0
0	3378720	5	0
0	3378931	5	0
0	3379870	5	0
0	3379937	5	0
0	3383153	5	0
0	3384802	5	0
0	3384959	5	0
0	3384962	5	0
0	3385195	5	0
0	3385346	5	0
0	3387584	5	0
0	3388642	5	0
0	3391195	5	2
0	3395649	5	0
0	3395961	5	0
0	3400351	5	0
0	3400438	5	0
0	3404270	5	0
0	3405157	5	2
0	3405669	5	0
0	3406278	5	0
0	3407245	5	0
0	3407757	5	0
0	3409130	5	2
0	3409508	5	0
0	3409526	5	0
0	3409659	5	0
0	3410188	5	0
0	3410193	5	0
0	3410700	5	0
0	3410720	5	0
0	3410721	5	0
0	3412048	5	0
0	3412243	5	0
0	3413832	5	0
0	3415813	5	0
0	3420376	5	0
0	3420433	5	0
0	3420455	5	0
0	3420614	5	0
0	3420695	5	0
0	3420763	5	0
0	3421969	5	0
0	3423659	5	0
0	3423769	5	0
0	3423841	5	0
0	3423921	5	0
0	3424654	5	0
0	3424779	5	0
0	3424871	5	0
0	3426013	5	0
0	3426468	5	0
0	3427222	5	0
0	3427827	5	0
0	3428182	5	0
0	3430047	5	0
0	3431046	5	0
0	3432333	5	0
0	343284	5	0
0	3432854	5	0
0	3437089	5	0
0	3439304	5	0
0	3440498	5	0
0	3441877	5	0
0	3443576	5	0
0	3444002	5	2
0	3445096	5	0
0	3445145	5	2
0	3445446	5	2
0	3446883	5	0
0	3446927	5	0
0	3451623	5	0
0	3451631	5	0
0	3453494	5	0
0	3457600	5	0
0	3458782	5	0
0	3459714	5	0
0	3459741	5	0
0	3459797	5	0
0	3461290	5	0
0	3461711	5	0
0	3461766	5	0
0	3463042	5	1
0	3463047	5	0
0	3463053	5	0
0	3464619	5	0
0	3464653	5	0
0	3465201	5	0
0	3469224	5	1
0	3469910	5	0
0	3469914	5	0
0	3470297	5	0
0	3471642	5	0
0	3474785	5	0
0	3477363	5	0
0	3477366	5	0
0	3477826	5	0
0	3480136	5	0
0	3480906	5	0
0	3481075	5	0
0	3483577	5	0
0	3484077	5	0
0	3484568	5	0
0	3484605	5	2
0	3485102	5	0
0	3485663	5	0
0	3485871	5	0
0	3485910	5	0
0	3487024	5	0
0	3487274	5	0
0	3488385	5	0
0	3488388	5	0
0	3488523	5	2
0	3488881	5	0
0	3490884	5	0
0	3491184	5	0
0	3493829	5	0
0	3497213	5	0
0	3500686	5	0
0	3500728	5	0
0	3501674	5	0
0	3502108	5	1
0	3502773	5	0
0	3502833	5	0
0	3502875	5	0
0	3504375	5	0
0	3506849	5	0
0	3506900	5	0
0	3509409	5	0
0	3512476	5	0
0	3512777	5	0
0	3513093	5	0
0	3513175	5	0
0	3513313	5	0
0	3514081	5	0
0	3515415	5	0
0	3516060	5	0
0	3516242	5	0
0	3516980	5	0
0	3517437	5	0
0	3517554	5	0
0	3517557	5	0
0	3517589	5	0
0	3517591	5	0
0	3519038	5	0
0	3519058	5	0
0	3519516	5	0
0	3520703	5	0
0	3521326	5	0
0	3521473	5	0
0	3521949	5	0
0	3523055	5	0
0	3523543	5	0
0	3524075	5	0
0	3527017	5	0
0	3527347	5	0
0	3529248	5	0
0	3529253	5	0
0	3529718	5	0
0	3530237	5	0
0	3530725	5	0
0	3530759	5	0
0	3531001	5	0
0	3531006	5	0
0	3533951	5	0
0	3535729	5	0
0	3536809	5	0
0	3538185	5	0
0	3538187	5	0
0	3538602	5	0
0	3538730	5	0
0	3539053	5	2
0	3541576	5	0
0	3541793	5	0
0	3542161	5	0
0	3542514	5	0
0	3542519	5	0
0	3542887	5	1
0	3542903	5	0
0	3542949	5	0
0	3543882	5	0
0	3543950	5	0
0	3544587	5	0
0	3549590	5	0
0	3551713	5	0
0	3552737	5	0
0	3552941	5	0
0	3552947	5	0
0	3555588	5	2
0	3555599	5	0
0	3556531	5	0
0	3557722	5	0
0	3558356	5	0
0	3558845	5	0
0	3559148	5	0
0	3560720	5	0
0	3560787	5	0
0	3561510	5	0
0	3562643	5	0
0	3563462	5	0
0	3563698	5	0
0	3563701	5	0
0	3569714	5	0
0	3570364	5	0
0	3571887	5	2
0	3572695	5	0
0	3573171	5	2
0	3575129	5	0
0	3577729	5	0
0	3583160	5	0
0	3584125	5	0
0	3586394	5	0
0	3589852	5	0
0	3589925	5	0
0	3590570	5	0
0	3592626	5	0
0	3592785	5	0
0	3596662	5	2
0	3598244	5	0
0	3598696	5	0
0	3598820	5	0
0	3598821	5	0
0	3600284	5	2
0	3600709	5	0
0	3602090	5	0
0	3605187	5	0
0	3605530	5	0
0	3605542	5	0
0	3606122	5	0
0	3606126	5	0
0	3606484	5	0
0	3606513	5	0
0	3609960	5	0
0	3611781	5	0
0	3613818	5	0
0	3614380	5	0
0	3614664	5	0
0	3616029	5	0
0	3616125	5	0
0	3616937	5	0
0	3617789	5	0
0	3617997	5	0
0	3618104	5	0
0	3619046	5	0
0	3622346	5	0
0	3623122	5	0
0	3623460	5	0
0	3626391	5	0
0	3628143	5	0
0	3628459	5	0
0	1033927	6	0
0	1034064	6	0
0	1037001	6	1
0	1065049	6	0
0	1079864	6	1
0	1079905	6	0
0	1087859	6	0
0	1166571	6	1
0	1174960	6	0
0	1175853	6	1
0	1241737	6	0
0	1247395	6	0
0	1266355	6	0
0	1266362	6	0
0	1323318	6	0
0	1343576	6	2
0	1345699	6	0
0	1369002	6	1
0	1379641	6	0
0	1402299	6	0
0	1435993	6	0
0	1459474	6	1
0	1459877	6	1
0	1464381	6	0
0	1464384	6	0
0	1471802	6	0
0	1475384	6	0
0	1481539	6	0
0	149412	6	0
0	149426	6	1
0	149427	6	1
0	1500968	6	2
0	1501116	6	0
0	150384	6	0
0	150570	6	1
0	1513328	6	0
0	1523324	6	0
0	1533899	6	0
0	153495	6	1
0	153533	6	1
0	1550576	6	1
0	1555578	6	0
0	1559691	6	1
0	1562439	6	0
0	1564048	6	0
0	1564427	6	0
0	1566656	6	1
0	1568346	6	0
0	1579220	6	0
0	1584242	6	0
0	1586213	6	0
0	1592685	6	0
0	1618804	6	0
0	1619898	6	0
0	1621059	6	0
0	1624823	6	1
0	1624848	6	0
0	1629026	6	1
0	1630706	6	0
0	1634853	6	0
0	1636720	6	1
0	1654185	6	0
0	1661620	6	0
0	1661648	6	0
0	1661653	6	0
0	1664553	6	0
0	1698946	6	0
0	1779268	6	0
0	1781427	6	0
0	1781429	6	0
0	1781431	6	0
0	1781572	6	1
0	1784103	6	0
0	1794136	6	2
0	1794454	6	0
0	1802740	6	2
0	1819368	6	0
0	1824726	6	2
0	1824728	6	0
0	1828725	6	0
0	1832125	6	0
0	1852090	6	1
0	1855052	6	0
0	1863421	6	0
0	1865541	6	0
0	1891284	6	0
0	1904360	6	1
0	1936423	6	0
0	1947954	6	2
0	1947981	6	0
0	1959239	6	0
0	1963326	6	0
0	1971255	6	0
0	1971271	6	0
0	1977251	6	0
0	1978022	6	0
0	1994026	6	0
0	1994045	6	1
0	2001555	6	0
0	2007982	6	1
0	2008221	6	0
0	2008477	6	0
0	2010632	6	0
0	2025067	6	0
0	2034049	6	0
0	2045104	6	0
0	2077356	6	0
0	2096713	6	1
0	2100429	6	0
0	2117004	6	0
0	2118050	6	1
0	2124559	6	0
0	2124710	6	1
0	2126290	6	0
0	2126354	6	0
0	2131599	6	0
0	2136853	6	0
0	2136896	6	0
0	2174471	6	1
0	2180977	6	0
0	2186339	6	0
0	2211778	6	1
0	2219960	6	0
0	2222229	6	0
0	2225420	6	0
0	2226001	6	0
0	2228009	6	0
0	2238766	6	1
0	2241773	6	0
0	2244600	6	0
0	2245960	6	0
0	2248288	6	0
0	2248298	6	0
0	2268945	6	0
0	2270795	6	0
0	2271036	6	0
0	2276213	6	0
0	2276505	6	0
0	2291310	6	0
0	2292424	6	1
0	2292427	6	0
0	2311280	6	0
0	2323000	6	0
0	2324130	6	0
0	2326726	6	2
0	2329656	6	0
0	2335289	6	0
0	2350146	6	1
0	2365968	6	0
0	2366049	6	0
0	2366074	6	0
0	2373287	6	0
0	2374280	6	0
0	2374535	6	0
0	2374881	6	0
0	2377328	6	0
0	2384340	6	1
0	2384782	6	1
0	2385019	6	0
0	2385047	6	1
0	2385088	6	0
0	2385662	6	2
0	2385853	6	2
0	2385926	6	0
0	2395425	6	0
0	2409359	6	0
0	2409965	6	0
0	2412891	6	0
0	2432047	6	0
0	2441622	6	0
0	2442120	6	0
0	2442424	6	0
0	2443045	6	0
0	2443049	6	0
0	2447834	6	0
0	2448275	6	0
0	2448507	6	2
0	2448541	6	2
0	2448802	6	1
0	2449046	6	0
0	2449158	6	0
0	2453643	6	0
0	2453658	6	1
0	2453666	6	1
0	2467409	6	0
0	2467417	6	0
0	2468312	6	0
0	2475394	6	0
0	2478847	6	1
0	2479703	6	1
0	2483552	6	0
0	2490671	6	0
0	2494662	6	0
0	2503992	6	0
0	2503996	6	0
0	2515409	6	2
0	2515417	6	1
0	2515428	6	1
0	2518342	6	0
0	2518347	6	1
0	2518350	6	0
0	2518355	6	0
0	2526510	6	0
0	2538530	6	0
0	2546468	6	1
0	2547098	6	0
0	2556099	6	0
0	2556666	6	0
0	2561009	6	0
0	2561010	6	0
0	2563008	6	0
0	2565389	6	0
0	2565667	6	0
0	2565700	6	0
0	2569135	6	0
0	2569912	6	0
0	2570408	6	0
0	2571064	6	0
0	2571066	6	0
0	2575552	6	0
0	2578976	6	0
0	2579921	6	0
0	2584630	6	0
0	2591610	6	0
0	2591732	6	0
0	2592614	6	0
0	2592818	6	0
0	2595767	6	0
0	2596792	6	0
0	2599894	6	0
0	2603003	6	0
0	2613252	6	0
0	2613378	6	0
0	2613578	6	0
0	2613580	6	1
0	2613589	6	0
0	2614953	6	0
0	2615123	6	0
0	2615771	6	0
0	2621408	6	0
0	2627528	6	1
0	2628050	6	0
0	2628868	6	0
0	2637873	6	0
0	2640888	6	0
0	2644628	6	0
0	2645418	6	0
0	2646027	6	0
0	2646029	6	0
0	2646042	6	2
0	2646708	6	0
0	2647932	6	0
0	2649919	6	0
0	2650692	6	0
0	2651165	6	0
0	2654479	6	0
0	2654541	6	0
0	2654875	6	0
0	2660475	6	0
0	2661585	6	0
0	2664208	6	0
0	2665719	6	0
0	2666475	6	0
0	2666822	6	0
0	2669075	6	0
0	2671087	6	0
0	2671089	6	0
0	2671092	6	0
0	2671124	6	0
0	2672274	6	0
0	2678708	6	0
0	2678974	6	0
0	2680953	6	0
0	2684217	6	0
0	2684375	6	0
0	2685239	6	2
0	2686083	6	0
0	2686636	6	1
0	2687677	6	0
0	2687807	6	0
0	2690070	6	0
0	2692977	6	0
0	2693828	6	0
0	2693829	6	0
0	2693835	6	0
0	2693865	6	0
0	2693868	6	0
0	2694423	6	0
0	2697592	6	0
0	2698171	6	0
0	2699222	6	0
0	2699731	6	0
0	2700246	6	0
0	2700617	6	0
0	2702964	6	0
0	2705158	6	0
0	2706950	6	0
0	2707396	6	0
0	2708199	6	0
0	2708224	6	0
0	2710336	6	0
0	2710509	6	0
0	2711924	6	0
0	2713614	6	0
0	2713835	6	0
0	2718935	6	0
0	2721844	6	0
0	2723667	6	2
0	2726511	6	0
0	2726553	6	0
0	2729302	6	0
0	2729726	6	1
0	2732776	6	0
0	2733971	6	0
0	2734715	6	0
0	2737765	6	0
0	2739158	6	0
0	2740090	6	0
0	2740112	6	0
0	2740163	6	0
0	2740182	6	0
0	2740183	6	0
0	2740226	6	0
0	2740243	6	0
0	2740253	6	0
0	2740280	6	0
0	2740314	6	0
0	2740323	6	0
0	2740343	6	1
0	2740344	6	0
0	2741533	6	0
0	2742540	6	0
0	2747548	6	0
0	2750224	6	0
0	2752918	6	0
0	2757601	6	0
0	2758596	6	2
0	2759005	6	0
0	2762433	6	0
0	2763729	6	0
0	2763732	6	0
0	2763745	6	0
0	2763746	6	0
0	2764564	6	1
0	2765939	6	0
0	2766751	6	0
0	2767137	6	0
0	2767145	6	0
0	2767154	6	0
0	2768156	6	0
0	2769296	6	0
0	2769315	6	0
0	2770452	6	0
0	2774628	6	2
0	2775875	6	0
0	2776170	6	0
0	2778413	6	0
0	2780354	6	0
0	2780677	6	0
0	2780822	6	0
0	2782169	6	0
0	2782212	6	0
0	2783071	6	0
0	2783149	6	0
0	2784587	6	0
0	2784782	6	0
0	2784973	6	0
0	2788594	6	0
0	2792616	6	0
0	2792863	6	0
0	2793018	6	0
0	2794498	6	0
0	2796077	6	0
0	2797382	6	0
0	2797384	6	0
0	2797749	6	0
0	2797962	6	0
0	2797977	6	0
0	2798987	6	0
0	2799006	6	0
0	2799007	6	0
0	2799065	6	0
0	2800841	6	0
0	2800872	6	0
0	2803816	6	0
0	2803828	6	0
0	2803845	6	0
0	2803896	6	0
0	2804729	6	0
0	2806392	6	0
0	2806395	6	0
0	2807148	6	0
0	2807152	6	0
0	2807154	6	0
0	2807708	6	0
0	2808165	6	0
0	2809281	6	0
0	2809462	6	0
0	2810690	6	0
0	2810817	6	0
0	2811973	6	0
0	2815795	6	0
0	2822156	6	0
0	2822213	6	0
0	2822256	6	0
0	2822312	6	0
0	2822318	6	0
0	2822819	6	0
0	2823152	6	0
0	2823760	6	0
0	2824745	6	0
0	2825021	6	0
0	2826297	6	0
0	2826300	6	0
0	2827062	6	0
0	2827428	6	0
0	2827498	6	0
0	2829622	6	0
0	2830981	6	0
0	2831243	6	0
0	2831607	6	0
0	2832020	6	1
0	2833776	6	0
0	2834752	6	0
0	2834756	6	0
0	2835640	6	0
0	2838226	6	0
0	2840896	6	0
0	2840913	6	0
0	2841164	6	0
0	2842961	6	0
0	2843129	6	0
0	2844387	6	0
0	2844818	6	0
0	2844821	6	0
0	2845378	6	0
0	2847135	6	0
0	2847699	6	0
0	2848339	6	0
0	2851121	6	0
0	2852748	6	0
0	2852753	6	0
0	2852764	6	0
0	2853650	6	0
0	2856371	6	0
0	2856373	6	0
0	2856382	6	0
0	2856400	6	0
0	2857609	6	0
0	2857873	6	0
0	2857874	6	0
0	2857910	6	0
0	2858201	6	0
0	2858720	6	0
0	2858844	6	0
0	2859278	6	0
0	2859477	6	0
0	2868169	6	0
0	2868350	6	0
0	2868883	6	0
0	2873395	6	0
0	2873453	6	0
0	2873547	6	0
0	2874339	6	0
0	2874484	6	0
0	2875454	6	0
0	2879604	6	0
0	2879849	6	0
0	2879954	6	0
0	2880694	6	0
0	2880967	6	0
0	2881019	6	0
0	2883350	6	0
0	2886258	6	0
0	2887526	6	0
0	2887527	6	0
0	2887898	6	0
0	2888895	6	0
0	2890357	6	0
0	2893191	6	0
0	2895205	6	0
0	2895206	6	0
0	2899806	6	1
0	2901793	6	0
0	2903548	6	0
0	2904264	6	0
0	2904273	6	0
0	2905609	6	1
0	2906445	6	1
0	2906497	6	0
0	2907399	6	0
0	2908067	6	0
0	2912845	6	0
0	2914084	6	0
0	2914441	6	0
0	2918610	6	0
0	2919991	6	0
0	2922325	6	0
0	2923782	6	0
0	2924349	6	0
0	2928084	6	0
0	2929622	6	0
0	2931511	6	0
0	2932940	6	0
0	2933896	6	0
0	2939514	6	0
0	2939516	6	0
0	2939537	6	0
0	2940264	6	0
0	2940872	6	2
0	2941781	6	2
0	2941941	6	0
0	2943574	6	0
0	2946585	6	2
0	2946589	6	0
0	2946658	6	0
0	2948152	6	0
0	2948919	6	0
0	2949791	6	0
0	2952095	6	0
0	2952779	6	0
0	2952802	6	0
0	2954407	6	0
0	2955538	6	0
0	2963920	6	2
0	2964948	6	0
0	2972490	6	2
0	2981853	6	0
0	2982972	6	0
0	2983030	6	0
0	2984337	6	0
0	2984455	6	2
0	2987777	6	0
0	2988849	6	0
0	2990843	6	0
0	2991647	6	0
0	2992207	6	0
0	2994431	6	0
0	2994518	6	0
0	2994881	6	0
0	2998520	6	1
0	2999595	6	0
0	2999614	6	0
0	2999696	6	0
0	3003149	6	1
0	3003223	6	0
0	3006050	6	1
0	3010891	6	1
0	3011142	6	0
0	3012194	6	0
0	3012324	6	0
0	3012438	6	0
0	3012806	6	0
0	3012837	6	0
0	3012842	6	0
0	3013334	6	0
0	3014962	6	0
0	3015242	6	0
0	3015243	6	0
0	3015310	6	0
0	3015445	6	0
0	3015504	6	0
0	3015527	6	0
0	3015652	6	0
0	3016174	6	0
0	3016743	6	0
0	3016814	6	0
0	3016816	6	0
0	3017895	6	0
0	3020603	6	0
0	3021110	6	1
0	3024361	6	0
0	3025377	6	0
0	3026696	6	0
0	3030027	6	0
0	3032694	6	0
0	3036638	6	0
0	3037213	6	0
0	3038108	6	0
0	3038235	6	0
0	3040862	6	0
0	3041762	6	0
0	3043410	6	0
0	3043411	6	0
0	3044791	6	0
0	3045305	6	0
0	3046361	6	0
0	3046560	6	0
0	3046918	6	0
0	3047965	6	1
0	3047971	6	2
0	3047985	6	1
0	3047986	6	1
0	3048003	6	0
0	3048015	6	0
0	3048580	6	0
0	3051127	6	0
0	3051894	6	0
0	3052193	6	0
0	3052290	6	0
0	3052714	6	2
0	3053735	6	0
0	3054538	6	0
0	3054988	6	0
0	3056326	6	0
0	3056362	6	0
0	3056805	6	0
0	3060830	6	0
0	3062582	6	0
0	3064111	6	0
0	3065000	6	0
0	3068595	6	0
0	3076368	6	0
0	3076376	6	0
0	3077500	6	0
0	3080564	6	1
0	3080571	6	0
0	3081358	6	1
0	3081469	6	1
0	3081498	6	0
0	3085068	6	0
0	3087675	6	0
0	3088851	6	0
0	3088928	6	0
0	3088930	6	0
0	3088938	6	0
0	3088942	6	0
0	3090283	6	0
0	3093012	6	0
0	3094007	6	0
0	3094681	6	0
0	3096029	6	0
0	3097146	6	2
0	3097544	6	0
0	3099090	6	0
0	3099618	6	0
0	3101735	6	0
0	3101761	6	0
0	3101782	6	0
0	3102471	6	0
0	3102610	6	0
0	3102808	6	0
0	3103558	6	1
0	3103668	6	0
0	3108320	6	0
0	3108514	6	2
0	3108522	6	0
0	3108543	6	0
0	3108582	6	0
0	3108626	6	0
0	3108672	6	0
0	3108775	6	0
0	3108924	6	0
0	3109836	6	0
0	3111099	6	0
0	3112109	6	0
0	3113182	6	0
0	3113193	6	0
0	3113206	6	0
0	3114322	6	2
0	3114343	6	0
0	3114388	6	0
0	3115059	6	0
0	3115843	6	0
0	3116297	6	1
0	3116872	6	0
0	3118328	6	0
0	3119938	6	0
0	3120191	6	0
0	3122893	6	1
0	3122895	6	1
0	3122899	6	1
0	3124298	6	1
0	3124996	6	0
0	3125011	6	0
0	3125195	6	0
0	3125253	6	0
0	3127748	6	0
0	3128700	6	0
0	3129957	6	0
0	3130650	6	0
0	3130997	6	0
0	3130998	6	0
0	3132932	6	0
0	3133512	6	0
0	3134686	6	0
0	3137781	6	0
0	3137835	6	0
0	3138102	6	1
0	3139357	6	0
0	3139669	6	0
0	3141698	6	0
0	3142033	6	1
0	3142036	6	1
0	3142082	6	0
0	3144829	6	0
0	3145465	6	0
0	3146931	6	0
0	3147088	6	0
0	3148469	6	0
0	3150201	6	0
0	3152170	6	0
0	3152182	6	1
0	3152183	6	1
0	3152194	6	0
0	3152448	6	0
0	3153853	6	0
0	3157602	6	1
0	3161273	6	0
0	3162253	6	0
0	3162268	6	0
0	3162280	6	0
0	3162281	6	0
0	3163609	6	0
0	3163773	6	0
0	3166022	6	0
0	3167335	6	0
0	3168064	6	0
0	3168814	6	0
0	3168945	6	0
0	3169333	6	0
0	3169496	6	0
0	3172432	6	0
0	3172481	6	0
0	3172500	6	0
0	3172526	6	0
0	3173014	6	0
0	317368	6	0
0	3178279	6	0
0	3178704	6	0
0	3180292	6	0
0	3180413	6	0
0	3180773	6	0
0	3184652	6	0
0	3184670	6	0
0	3184713	6	0
0	3189145	6	0
0	3189474	6	0
0	3191476	6	0
0	3191848	6	0
0	3192522	6	0
0	3193573	6	0
0	3193683	6	0
0	3193698	6	0
0	3194770	6	0
0	3194771	6	0
0	3195171	6	0
0	3195534	6	0
0	3197026	6	0
0	3198116	6	0
0	3198258	6	0
0	3198605	6	0
0	3198754	6	0
0	3199095	6	0
0	3199417	6	0
0	3199427	6	0
0	3199434	6	0
0	3200136	6	0
0	3201580	6	0
0	3202531	6	0
0	3205498	6	0
0	3206221	6	0
0	3210141	6	0
0	3212799	6	0
0	3214685	6	0
0	3215178	6	0
0	3215421	6	0
0	3217058	6	0
0	3219928	6	0
0	3220845	6	0
0	3221016	6	0
0	3221028	6	2
0	3221226	6	0
0	3221233	6	0
0	3221237	6	0
0	3223953	6	0
0	3224657	6	2
0	3224658	6	0
0	3225571	6	0
0	3225573	6	0
0	3227237	6	0
0	3227724	6	0
0	3228943	6	0
0	3229059	6	0
0	3229068	6	0
0	3229076	6	0
0	3229584	6	0
0	3229957	6	0
0	3229958	6	0
0	3234063	6	0
0	3235444	6	0
0	3236134	6	0
0	3236161	6	0
0	3236321	6	0
0	3238209	6	0
0	3245494	6	0
0	3247021	6	0
0	3248587	6	0
0	3251526	6	0
0	3251757	6	0
0	3253404	6	0
0	3253405	6	0
0	3259362	6	2
0	3259500	6	0
0	3262532	6	0
0	3263204	6	1
0	3265077	6	0
0	3265521	6	0
0	3267056	6	0
0	3267373	6	0
0	3269978	6	0
0	3270907	6	2
0	3271397	6	1
0	3272791	6	0
0	3273725	6	0
0	3276783	6	0
0	3276784	6	0
0	3276787	6	0
0	3276791	6	0
0	3276804	6	0
0	3276811	6	0
0	3276896	6	0
0	3279540	6	0
0	3282934	6	0
0	3283856	6	0
0	3284288	6	0
0	3284289	6	0
0	3284291	6	0
0	3284842	6	0
0	3284862	6	0
0	3287104	6	0
0	3290187	6	0
0	3290257	6	2
0	3290776	6	0
0	3292343	6	0
0	3292813	6	0
0	3292981	6	0
0	3292996	6	0
0	3293000	6	0
0	3293506	6	0
0	3294359	6	0
0	3294399	6	0
0	3296170	6	0
0	3296298	6	0
0	3297411	6	2
0	3298212	6	0
0	3298220	6	0
0	3298518	6	0
0	3299326	6	0
0	3304358	6	0
0	3305391	6	0
0	3307169	6	0
0	3307242	6	0
0	3308313	6	0
0	3309375	6	0
0	3310784	6	0
0	3312650	6	0
0	3312658	6	0
0	3313870	6	0
0	3314558	6	0
0	3314564	6	0
0	3316201	6	0
0	3316456	6	0
0	3317136	6	2
0	3317586	6	0
0	3320393	6	0
0	3320538	6	0
0	3322685	6	0
0	3322723	6	1
0	3324737	6	0
0	3325862	6	0
0	3326847	6	0
0	3326881	6	0
0	3329004	6	0
0	3329853	6	0
0	3332074	6	0
0	3332168	6	0
0	3334254	6	0
0	3337735	6	0
0	3337746	6	0
0	3337804	6	0
0	3339139	6	0
0	3339713	6	0
0	3342021	6	0
0	3344685	6	0
0	3347493	6	0
0	3349718	6	0
0	3350058	6	0
0	3350163	6	0
0	3350198	6	0
0	3352635	6	0
0	3352644	6	0
0	3353844	6	0
0	3357214	6	2
0	3358560	6	0
0	3358954	6	0
0	3362038	6	1
0	3362773	6	0
0	3362964	6	0
0	3363028	6	0
0	3366229	6	0
0	3369138	6	1
0	3371528	6	0
0	3371531	6	0
0	3373984	6	0
0	3375150	6	0
0	3375799	6	0
0	3377402	6	0
0	3377404	6	0
0	3377641	6	0
0	3377881	6	0
0	3378935	6	0
0	3379594	6	0
0	3379595	6	1
0	3379867	6	0
0	3380126	6	1
0	3382416	6	0
0	3383153	6	0
0	3385281	6	0
0	3385316	6	0
0	3385360	6	0
0	3385397	6	0
0	3389660	6	0
0	3389875	6	0
0	3389949	6	0
0	3390118	6	0
0	3392144	6	0
0	3392709	6	0
0	3393117	6	0
0	3394864	6	0
0	3398309	6	0
0	3400742	6	0
0	3400814	6	0
0	3401135	6	0
0	3401751	6	2
0	3401756	6	0
0	3401767	6	1
0	3401837	6	0
0	3402108	6	0
0	3402273	6	1
0	3405308	6	0
0	3405309	6	2
0	3405327	6	0
0	3407032	6	0
0	3407612	6	0
0	3409236	6	0
0	3409655	6	0
0	3409903	6	0
0	3410066	6	0
0	3410075	6	2
0	3410085	6	0
0	3410136	6	0
0	3411404	6	0
0	3411405	6	0
0	3413979	6	0
0	3415156	6	0
0	3415699	6	0
0	3416909	6	0
0	3417860	6	0
0	3419122	6	0
0	3419918	6	0
0	3420376	6	0
0	3420415	6	0
0	3420590	6	0
0	3420725	6	0
0	3420726	6	0
0	3423047	6	0
0	3424703	6	0
0	3425771	6	0
0	3426268	6	0
0	3426551	6	1
0	3427829	6	0
0	3428182	6	0
0	3428419	6	0
0	3429954	6	0
0	3430071	6	0
0	3431057	6	0
0	3434063	6	0
0	3434429	6	0
0	3435913	6	0
0	3437640	6	0
0	3438860	6	0
0	3440503	6	0
0	3441638	6	0
0	3443649	6	0
0	3443661	6	0
0	3443716	6	0
0	3443991	6	0
0	3444327	6	0
0	3444328	6	0
0	3445124	6	0
0	3445826	6	0
0	3446019	6	0
0	3446515	6	0
0	3447652	6	0
0	3447825	6	0
0	3448330	6	0
0	3449106	6	0
0	3451623	6	0
0	3451810	6	0
0	3451989	6	0
0	3452143	6	0
0	3452297	6	0
0	3452307	6	0
0	3457637	6	0
0	3459610	6	0
0	3461717	6	0
0	3461792	6	0
0	3462906	6	0
0	3464078	6	0
0	3464687	6	0
0	3465204	6	0
0	3465299	6	0
0	3468023	6	0
0	3468567	6	0
0	3469394	6	0
0	3470974	6	0
0	3472143	6	0
0	3472229	6	0
0	3472272	6	0
0	3474996	6	0
0	3476114	6	0
0	3477275	6	0
0	3477554	6	0
0	3477772	6	0
0	3478225	6	0
0	3479936	6	0
0	3479949	6	0
0	3479950	6	0
0	3481027	6	0
0	3481419	6	0
0	3481420	6	0
0	3481422	6	0
0	3481424	6	0
0	3481803	6	0
0	3481819	6	0
0	3481864	6	0
0	3481865	6	0
0	3481924	6	0
0	3481933	6	0
0	3482081	6	0
0	3482224	6	0
0	3482795	6	0
0	3486983	6	0
0	3488028	6	0
0	3488899	6	0
0	3492086	6	0
0	3492104	6	0
0	3492210	6	0
0	3492672	6	0
0	3495376	6	0
0	3495379	6	2
0	3495385	6	0
0	3495392	6	0
0	3496907	6	0
0	3497216	6	0
0	3497942	6	0
0	3497945	6	0
0	3498724	6	0
0	3499274	6	1
0	3499307	6	0
0	3499354	6	0
0	3500067	6	0
0	3500229	6	0
0	3500919	6	0
0	3503277	6	0
0	3503945	6	0
0	3503993	6	0
0	3504232	6	0
0	3504246	6	0
0	3504870	6	0
0	3505421	6	0
0	3505767	6	0
0	3505772	6	0
0	3505938	6	0
0	3506244	6	2
0	3507100	6	0
0	3507551	6	0
0	3507601	6	0
0	3508110	6	1
0	3508117	6	0
0	3508548	6	0
0	3508578	6	0
0	3509389	6	0
0	3509468	6	0
0	3512883	6	0
0	3514125	6	0
0	3514192	6	0
0	3514345	6	0
0	3516242	6	0
0	3517533	6	0
0	3517611	6	0
0	3517709	6	0
0	3517753	6	0
0	3517774	6	0
0	3517780	6	0
0	3519250	6	0
0	3519251	6	0
0	3519253	6	0
0	3519255	6	0
0	3519260	6	0
0	3520595	6	0
0	3520703	6	0
0	3520722	6	0
0	3522317	6	0
0	3524099	6	1
0	3524676	6	0
0	3527348	6	0
